,Year,StateAbbr,Data_Value,GeoLocation,Short_Question_Text,CityName,Median_Income
31231,2016,CA,35.7,"(34.0863833825, -118.279312442)",Core preventive services for older women,Los Angeles,
31232,2016,CA,85.3,"(34.0067000914, -118.351261498)",Mammography,Los Angeles,
31233,2016,CA,51.3,"(33.9872211418, -118.327685235)",Dental Visit,Los Angeles,
31234,2016,CA,43.6,"(34.2017751784, -118.590647183)",Dental Visit,Los Angeles,
31235,2016,CA,66.1,"(34.2338376263, -118.537775488)",Colorectal Cancer Screening,Los Angeles,
31236,2016,CA,22.9,"(34.0304526061, -118.286498481)",Core preventive services for older men,Los Angeles,
31237,2016,CA,81.4,"(34.0072776587, -118.310826604)",Mammography,Los Angeles,
31238,2016,CA,72.3,"(33.999158928, -118.403955505)",Dental Visit,Los Angeles,
31239,2016,CA,16.1,"(33.9660919655, -118.275263211)",Core preventive services for older men,Los Angeles,
31240,2016,CA,78.5,"(34.2083416292, -118.45990793)",Mammography,Los Angeles,
31241,2016,CA,26.6,"(34.2465705263, -118.416295602)",Core preventive services for older women,Los Angeles,
31242,2016,CA,20.5,"(34.0245058909, -118.214298604)",Core preventive services for older women,Los Angeles,
31243,2016,CA,39.0,"(34.0456314473, -118.460533343)",Core preventive services for older women,Los Angeles,
31244,2016,CA,80.9,"(34.1325083703, -118.397392815)",Dental Visit,Los Angeles,
31245,2016,CA,59.2,"(34.1695166328, -118.366031144)",Dental Visit,Los Angeles,
31246,2016,CA,63.9,"(34.0413355242, -118.456069125)",Dental Visit,Los Angeles,
31247,2016,CA,60.5,"(34.0278406848, -118.340192784)",Colorectal Cancer Screening,Los Angeles,
31248,2016,CA,25.4,"(34.0595680929, -118.270092893)",Dental Visit,Los Angeles,
31249,2016,CA,60.3,"(34.2687176476, -118.455696885)",Dental Visit,Los Angeles,
31250,2016,CA,78.7,"(34.1908710923, -118.365450765)",Mammography,Los Angeles,
31251,2016,CA,31.8,"(34.0598447671, -118.313869774)",Core preventive services for older women,Los Angeles,
31252,2016,CA,79.4,"(34.3027270417, -118.426990691)",Mammography,Los Angeles,
31253,2016,CA,79.2,"(34.0808280001, -118.173791926)",Mammography,Los Angeles,
31254,2016,CA,80.0,"(34.1923339043, -118.610322775)",Mammography,Los Angeles,
31255,2016,CA,29.0,"(34.0585146933, -118.326190656)",Core preventive services for older men,Los Angeles,
31256,2016,CA,42.4,"(34.073714779, -118.428848466)",Core preventive services for older women,Los Angeles,
31257,2016,CA,55.6,"(34.2083416292, -118.45990793)",Colorectal Cancer Screening,Los Angeles,
31258,2016,CA,78.4,"(34.2046448544, -118.568812052)",Mammography,Los Angeles,
31259,2016,CA,74.0,"(34.1640600087, -118.510100077)",Dental Visit,Los Angeles,
31260,2016,CA,20.7,"(33.9925311216, -118.260817722)",Core preventive services for older women,Los Angeles,
31261,2016,CA,39.1,"(34.156682744, -118.374006261)",Core preventive services for older women,Los Angeles,
31262,2016,CA,56.5,"(34.1032221956, -118.247245453)",Dental Visit,Los Angeles,
31263,2016,CA,63.8,"(34.2633842945, -118.307388243)",Colorectal Cancer Screening,Los Angeles,
31264,2016,CA,39.5,"(34.0727874498, -118.365644433)",Core preventive services for older women,Los Angeles,
31265,2016,CA,48.0,"(34.0175004211, -118.197497583)",Colorectal Cancer Screening,Los Angeles,
31266,2016,CA,51.4,"(34.0238160549, -118.205841279)",Colorectal Cancer Screening,Los Angeles,
31267,2016,CA,56.5,"(33.9784618396, -118.301334224)",Colorectal Cancer Screening,Los Angeles,
31268,2016,CA,34.6,"(34.1626065617, -118.374304667)",Core preventive services for older men,Los Angeles,
31269,2016,CA,33.7,"(34.0564422008, -118.252967488)",Core preventive services for older men,Los Angeles,
31270,2016,CA,34.8,"(34.0748535613, -118.348502028)",Core preventive services for older men,Los Angeles,
31271,2016,CA,54.9,"(34.0278406848, -118.340192784)",Dental Visit,Los Angeles,
31272,2016,CA,74.6,"(34.286322643, -118.50701369)",Dental Visit,Los Angeles,
31273,2016,CA,79.5,"(34.034845517, -118.304637181)",Mammography,Los Angeles,
31274,2016,CA,74.8,"(34.1445797769, -118.532077973)",Colorectal Cancer Screening,Los Angeles,
31275,2016,CA,64.5,"(34.0167232058, -118.418253414)",Colorectal Cancer Screening,Los Angeles,
31276,2016,CA,44.8,"(34.2790581286, -118.41155431)",Dental Visit,Los Angeles,
31277,2016,CA,16.8,"(33.9344932775, -118.262290508)",Core preventive services for older men,Los Angeles,
31278,2016,CA,77.9,"(34.0922029328, -118.22262577)",Mammography,Los Angeles,
31279,2016,CA,22.6,"(33.9923462335, -118.285853238)",Core preventive services for older women,Los Angeles,
31280,2016,CA,74.9,"(34.1754113151, -118.511718091)",Dental Visit,Los Angeles,
31281,2016,CA,41.4,"(34.0525736618, -118.424549746)",Core preventive services for older women,Los Angeles,
31282,2016,CA,53.2,"(34.2047090839, -118.527307987)",Dental Visit,Los Angeles,
31283,2016,CA,79.4,"(33.7765255019, -118.293175565)",Mammography,Los Angeles,
31284,2016,CA,31.6,"(34.2687176476, -118.455696885)",Core preventive services for older women,Los Angeles,
31285,2016,CA,69.1,"(34.1920691762, -118.514195029)",Dental Visit,Los Angeles,
31286,2016,CA,40.8,"(34.2337312124, -118.470231111)",Colorectal Cancer Screening,Los Angeles,
31287,2016,CA,31.3,"(34.2297196475, -118.451798386)",Dental Visit,Los Angeles,
31288,2016,CA,27.4,"(34.0621454261, -118.278668761)",Core preventive services for older women,Los Angeles,
31289,2016,CA,78.0,"(34.2152914576, -118.440840055)",Mammography,Los Angeles,
31290,2016,CA,,"(34.2666078994, -118.377491664)",Core preventive services for older women,Los Angeles,
31291,2016,CA,53.6,"(34.2400975606, -118.435847819)",Colorectal Cancer Screening,Los Angeles,
31292,2016,CA,22.4,"(34.0238501716, -118.36669468)",Core preventive services for older men,Los Angeles,
31293,2016,CA,25.7,"(34.0222083339, -118.322672929)",Core preventive services for older women,Los Angeles,
31294,2016,CA,59.8,"(34.0818094205, -118.276928428)",Colorectal Cancer Screening,Los Angeles,
31295,2016,CA,40.5,"(34.1549353111, -118.455247608)",Core preventive services for older women,Los Angeles,
31296,2016,CA,73.6,"(34.1200815832, -118.321142757)",Colorectal Cancer Screening,Los Angeles,
31297,2016,CA,34.4,"(34.111834944, -118.272248352)",Core preventive services for older men,Los Angeles,
31298,2016,CA,32.9,"(34.2244084492, -118.580403205)",Core preventive services for older women,Los Angeles,
31299,2016,CA,59.8,"(34.1126744962, -118.228856999)",Colorectal Cancer Screening,Los Angeles,
31300,2016,CA,28.3,"(33.9709600696, -118.298121358)",Core preventive services for older women,Los Angeles,
31301,2016,CA,78.8,"(33.7249036443, -118.291416513)",Mammography,Los Angeles,
31302,2016,CA,78.0,"(34.214265035, -118.553369754)",Mammography,Los Angeles,
31303,2016,CA,47.1,"(33.9783022942, -118.289309353)",Colorectal Cancer Screening,Los Angeles,
31304,2016,CA,19.1,"(33.9822575564, -118.33409186)",Core preventive services for older men,Los Angeles,
31305,2016,CA,78.4,"(34.2392075129, -118.462188995)",Mammography,Los Angeles,
31306,2016,CA,80.4,"(34.0916921441, -118.274053204)",Mammography,Los Angeles,
31307,2016,CA,58.0,"(34.0926246074, -118.1992133)",Dental Visit,Los Angeles,
31308,2016,CA,16.4,"(33.9783022942, -118.289309353)",Core preventive services for older men,Los Angeles,
31309,2016,CA,15.2,"(34.0468935209, -118.203150133)",Core preventive services for older men,Los Angeles,
31310,2016,CA,78.0,"(34.1773479883, -118.654195805)",Dental Visit,Los Angeles,
31311,2016,CA,80.4,"(34.0218497402, -118.304550786)",Mammography,Los Angeles,
31312,2016,CA,74.2,"(33.9832427473, -118.466315674)",Colorectal Cancer Screening,Los Angeles,
31313,2016,CA,74.4,"(33.9713679064, -118.400333512)",Colorectal Cancer Screening,Los Angeles,
31314,2016,CA,25.2,"(33.9822575564, -118.33409186)",Core preventive services for older women,Los Angeles,
31315,2016,CA,29.9,"(34.1784584169, -118.441082083)",Core preventive services for older women,Los Angeles,
31316,2016,CA,66.9,"(34.1035718535, -118.302786649)",Dental Visit,Los Angeles,
31317,2016,CA,43.9,"(34.1016657088, -118.387516232)",Core preventive services for older women,Los Angeles,
31318,2016,CA,83.5,"(33.9472944519, -118.309725077)",Mammography,Los Angeles,
31319,2016,CA,80.8,"(34.1445797769, -118.532077973)",Mammography,Los Angeles,
31320,2016,CA,78.3,"(33.792617198, -118.304314879)",Mammography,Los Angeles,
31321,2016,CA,20.1,"(34.1073650314, -118.197849504)",Core preventive services for older men,Los Angeles,
31322,2016,CA,50.4,"(34.0865126162, -118.316957293)",Dental Visit,Los Angeles,
31323,2016,CA,83.4,"(34.0513259384, -118.548407092)",Dental Visit,Los Angeles,
31324,2016,CA,50.0,"(34.0851214864, -118.28810291)",Colorectal Cancer Screening,Los Angeles,
31325,2016,CA,44.7,"(33.7957796815, -118.24757625)",Dental Visit,Los Angeles,
31326,2016,CA,44.7,"(34.0590790039, -118.196476502)",Colorectal Cancer Screening,Los Angeles,
31327,2016,CA,34.4,"(34.0339124988, -118.426813123)",Core preventive services for older men,Los Angeles,
31328,2016,CA,41.8,"(34.183358642, -118.584295467)",Core preventive services for older women,Los Angeles,
31329,2016,CA,56.6,"(34.2188823778, -118.432339728)",Dental Visit,Los Angeles,
31330,2016,CA,64.5,"(34.2633842945, -118.307388243)",Dental Visit,Los Angeles,
31331,2016,CA,77.6,"(34.0799255314, -118.302497159)",Mammography,Los Angeles,
31332,2016,CA,29.6,"(34.0363360164, -118.387152888)",Core preventive services for older men,Los Angeles,
31333,2016,CA,60.6,"(34.0683315412, -118.251986426)",Colorectal Cancer Screening,Los Angeles,
31334,2016,CA,43.6,"(34.0472132368, -118.278254775)",Colorectal Cancer Screening,Los Angeles,
31335,2016,CA,58.1,"(33.7948377273, -118.269389241)",Colorectal Cancer Screening,Los Angeles,
31336,2016,CA,69.4,"(34.0278090582, -118.411879054)",Colorectal Cancer Screening,Los Angeles,
31337,2016,CA,78.0,"(34.263920671, -118.428691445)",Mammography,Los Angeles,
31338,2016,CA,42.2,"(34.0746640125, -118.339273859)",Core preventive services for older women,Los Angeles,
31339,2016,CA,37.5,"(33.9713679064, -118.400333512)",Core preventive services for older men,Los Angeles,
31340,2016,CA,76.2,"(34.0781752094, -118.369595805)",Dental Visit,Los Angeles,
31341,2016,CA,47.8,"(34.1838637298, -118.460536697)",Dental Visit,Los Angeles,
31342,2016,CA,49.9,"(34.0675902939, -118.220219837)",Colorectal Cancer Screening,Los Angeles,
31343,2016,CA,33.9,"(34.1182277898, -118.408500088)",Core preventive services for older women,Los Angeles,
31344,2016,CA,37.3,"(34.0387492089, -118.207872415)",Dental Visit,Los Angeles,
31345,2016,CA,19.4,"(34.0184551843, -118.346770647)",Core preventive services for older men,Los Angeles,
31346,2016,CA,27.1,"(34.187958573, -118.469819511)",Core preventive services for older men,Los Angeles,
31347,2016,CA,23.1,"(34.0872608422, -118.296037047)",Core preventive services for older men,Los Angeles,
31348,2016,CA,55.0,"(34.0621454261, -118.278668761)",Colorectal Cancer Screening,Los Angeles,
31349,2016,CA,26.6,"(34.2114871051, -118.392877116)",Core preventive services for older women,Los Angeles,
31350,2016,CA,50.9,"(34.1885730464, -118.457235854)",Colorectal Cancer Screening,Los Angeles,
31351,2016,CA,78.3,"(34.1677850349, -118.524519416)",Mammography,Los Angeles,
31352,2016,CA,60.8,"(34.233791985, -118.430130375)",Dental Visit,Los Angeles,
31353,2016,CA,81.1,"(34.042083867, -118.403839828)",Mammography,Los Angeles,
31354,2016,CA,35.9,"(34.0104119997, -118.253481796)",Dental Visit,Los Angeles,
31355,2016,CA,35.8,"(34.0363360164, -118.387152888)",Core preventive services for older women,Los Angeles,
31356,2016,CA,43.6,"(34.0627628464, -118.281104492)",Colorectal Cancer Screening,Los Angeles,
31357,2016,CA,83.0,"(34.0120869929, -118.321486773)",Mammography,Los Angeles,
31358,2016,CA,81.5,"(34.0513259384, -118.548407092)",Mammography,Los Angeles,
31359,2016,CA,62.7,"(34.2046448544, -118.568812052)",Colorectal Cancer Screening,Los Angeles,
31360,2016,CA,19.6,"(34.0675902939, -118.220219837)",Core preventive services for older men,Los Angeles,
31361,2016,CA,46.4,"(34.0222988725, -118.271802296)",Colorectal Cancer Screening,Los Angeles,
31362,2016,CA,19.2,"(34.0526028396, -118.196864667)",Core preventive services for older men,Los Angeles,
31363,2016,CA,77.5,"(34.1625023029, -118.404936267)",Dental Visit,Los Angeles,
31364,2016,CA,76.6,"(34.0468660776, -118.261684944)",Mammography,Los Angeles,
31365,2016,CA,77.3,"(33.7280812245, -118.285096019)",Mammography,Los Angeles,
31366,2016,CA,80.3,"(34.1529378181, -118.386693969)",Mammography,Los Angeles,
31367,2016,CA,58.8,"(34.0434012038, -118.334891927)",Colorectal Cancer Screening,Los Angeles,
31368,2016,CA,77.6,"(34.2389171884, -118.453609665)",Mammography,Los Angeles,
31369,2016,CA,25.1,"(34.079880114, -118.311332335)",Core preventive services for older men,Los Angeles,
31370,2016,CA,80.6,"(34.066841881, -118.354115611)",Mammography,Los Angeles,
31371,2016,CA,25.8,"(34.2892619301, -118.46065439)",Core preventive services for older men,Los Angeles,
31372,2016,CA,82.0,"(33.9872211418, -118.327685235)",Mammography,Los Angeles,
31373,2016,CA,18.4,"(34.2176340224, -118.601695245)",Core preventive services for older men,Los Angeles,
31374,2016,CA,46.0,"(34.0637659132, -118.269129799)",Colorectal Cancer Screening,Los Angeles,
31375,2016,CA,80.2,"(33.9692863015, -118.286151072)",Mammography,Los Angeles,
31376,2016,CA,23.9,"(34.035139214, -118.279981323)",Core preventive services for older women,Los Angeles,
31377,2016,CA,62.9,"(34.1033578486, -118.329713994)",Colorectal Cancer Screening,Los Angeles,
31378,2016,CA,56.9,"(34.1784584169, -118.441082083)",Colorectal Cancer Screening,Los Angeles,
31379,2016,CA,34.0,"(34.1084105834, -118.321280849)",Core preventive services for older men,Los Angeles,
31380,2016,CA,52.5,"(34.2107756229, -118.371909421)",Dental Visit,Los Angeles,
31381,2016,CA,76.8,"(34.0872608422, -118.296037047)",Mammography,Los Angeles,
31382,2016,CA,30.8,"(34.0756705025, -118.277695943)",Core preventive services for older women,Los Angeles,
31383,2016,CA,41.8,"(34.1917396376, -118.656363782)",Core preventive services for older women,Los Angeles,
31384,2016,CA,80.8,"(34.0037101273, -118.442288049)",Mammography,Los Angeles,
31385,2016,CA,15.3,"(34.0505519134, -118.276950329)",Core preventive services for older men,Los Angeles,
31386,2016,CA,32.7,"(34.251608492, -118.281632269)",Core preventive services for older women,Los Angeles,
31387,2016,CA,39.5,"(33.992054409, -118.243014328)",Colorectal Cancer Screening,Los Angeles,
31388,2016,CA,20.8,"(34.086382776, -118.305956988)",Core preventive services for older men,Los Angeles,
31389,2016,CA,53.3,"(33.9922935217, -118.414462121)",Dental Visit,Los Angeles,
31390,2016,CA,57.3,"(34.1972752486, -118.411603672)",Colorectal Cancer Screening,Los Angeles,
31391,2016,CA,33.5,"(34.0037101273, -118.442288049)",Core preventive services for older men,Los Angeles,
31392,2016,CA,79.4,"(34.0316494956, -118.276903664)",Mammography,Los Angeles,
31393,2016,CA,78.2,"(34.2139331058, -118.610286797)",Mammography,Los Angeles,
31394,2016,CA,42.9,"(34.2176340224, -118.601695245)",Colorectal Cancer Screening,Los Angeles,
31395,2016,CA,20.5,"(34.0384297775, -118.292102421)",Core preventive services for older women,Los Angeles,
31396,2016,CA,60.0,"(34.1054704057, -118.184201655)",Colorectal Cancer Screening,Los Angeles,
31397,2016,CA,55.9,"(34.2276072829, -118.395556454)",Colorectal Cancer Screening,Los Angeles,
31398,2016,CA,19.8,"(34.0591781894, -118.266376115)",Core preventive services for older women,Los Angeles,
31399,2016,CA,15.7,"(33.9692863015, -118.286151072)",Core preventive services for older men,Los Angeles,
31400,2016,CA,41.5,"(34.1444869389, -118.372017203)",Core preventive services for older women,Los Angeles,
31401,2016,CA,31.8,"(34.1009547919, -118.321677041)",Core preventive services for older women,Los Angeles,
31402,2016,CA,78.5,"(34.1037126447, -118.243182536)",Mammography,Los Angeles,
31403,2016,CA,80.9,"(34.0212137035, -118.431063612)",Mammography,Los Angeles,
31404,2016,CA,26.3,"(34.0683315412, -118.251986426)",Core preventive services for older men,Los Angeles,
31405,2016,CA,80.4,"(34.0299390541, -118.354760033)",Mammography,Los Angeles,
31406,2016,CA,45.9,"(34.0706562699, -118.210340269)",Colorectal Cancer Screening,Los Angeles,
31407,2016,CA,25.8,"(34.1054704057, -118.184201655)",Core preventive services for older men,Los Angeles,
31408,2016,CA,71.5,"(34.3125978783, -118.520478512)",Colorectal Cancer Screening,Los Angeles,
31409,2016,CA,15.6,"(34.0113509388, -118.262416023)",Core preventive services for older men,Los Angeles,
31410,2016,CA,36.6,"(34.1488009702, -118.591050358)",Core preventive services for older men,Los Angeles,
31411,2016,CA,31.4,"(34.1365489924, -118.271143417)",Core preventive services for older women,Los Angeles,
31412,2016,CA,63.7,"(34.2711982744, -118.480433434)",Colorectal Cancer Screening,Los Angeles,
31413,2016,CA,56.2,"(34.2625316415, -118.408863695)",Colorectal Cancer Screening,Los Angeles,
31414,2016,CA,51.4,"(33.7410278958, -118.283779781)",Colorectal Cancer Screening,Los Angeles,
31415,2016,CA,,"(34.1373452713, -118.301304891)",Core preventive services for older men,Los Angeles,
31416,2016,CA,32.3,"(34.2465479289, -118.460321328)",Core preventive services for older women,Los Angeles,
31417,2016,CA,44.9,"(34.232141094, -118.391949581)",Dental Visit,Los Angeles,
31418,2016,CA,73.2,"(34.0523836721, -118.387029946)",Dental Visit,Los Angeles,
31419,2016,CA,34.0,"(34.1439909512, -118.202825822)",Core preventive services for older men,Los Angeles,
31420,2016,CA,29.7,"(34.1993150104, -118.47978796)",Core preventive services for older women,Los Angeles,
31421,2016,CA,29.8,"(34.3235640135, -118.485084841)",Core preventive services for older men,Los Angeles,
31422,2016,CA,60.1,"(34.2162595067, -118.579904533)",Dental Visit,Los Angeles,
31423,2016,CA,45.5,"(34.0238160549, -118.205841279)",Dental Visit,Los Angeles,
